customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
63,571,amul ghee,2022-05-05,2,596,1,596,cash
84,572,black pepper,2022-12-20,4,52,3,156,Store-credit
67,571,black pepper,2023-01-12,1,52,2,104,Store-credit
2,571,dantkanti,2023-09-04,3,100,9,900,cash
42,574,black pepper,2023-09-11,10,52,10,520,UPI
59,575,dantkanti,2022-05-05,13,100,3,300,cash
79,573,cashews,2023-08-06,7,340,10,3400,cash
49,572,sugar,2022-03-06,5,50,3,150,cash
5,574,mustard oil,2021-07-02,10,110,10,1100,Store-credit
30,574,dove shampoo,2022-02-14,12,574,10,5740,Store-credit
36,572,maggi masala,2021-10-15,5,80,10,800,UPI
19,571,quaker oats,2023-06-12,1,212,4,848,UPI
28,575,black pepper,2021-11-22,15,52,10,520,cash
33,572,maida,2021-08-05,6,20,7,140,Store-credit
85,573,maida,2023-08-11,9,20,9,180,UPI
64,575,cashews,2021-11-24,15,340,4,1360,cash
21,573,sugar,2022-05-08,7,50,2,100,UPI
46,571,black pepper,2022-08-08,3,52,4,208,cash
82,573,clinic plus,2023-08-09,8,345,4,1380,cash
4,574,kabuli chana,2021-11-22,11,140,2,280,Store-credit
42,574,kabuli chana,2023-03-08,10,140,5,700,Store-credit
57,571,maida,2022-11-20,1,20,5,100,Store-credit
27,571,atta,2022-01-08,1,450,3,1350,cash
15,571,atta,2022-08-18,2,450,7,3150,cash
93,572,nutrella,2022-05-11,6,40,2,80,cash
31,574,nutrella,2022-12-04,12,40,2,80,cash
71,574,cashews,2021-07-04,10,340,9,3060,cash
94,575,quaker oats,2021-11-03,14,212,6,1272,UPI
83,574,mustard oil,2023-05-18,10,110,7,770,UPI
72,573,clinic plus,2023-08-04,9,345,3,1035,UPI
45,573,deodorant,2021-08-29,8,141,4,564,cash
89,575,amul ghee,2023-08-05,14,596,10,5960,UPI
51,574,kabuli chana,2022-01-10,10,140,9,1260,cash
56,573,maida,2021-05-31,7,20,10,200,Store-credit
37,571,black pepper,2021-06-24,1,52,9,468,Store-credit
12,572,sugar,2022-08-10,4,50,10,500,cash
87,572,atta,2023-05-23,6,450,2,900,Store-credit
86,574,maida,2022-09-04,12,20,3,60,Store-credit
75,571,amul ghee,2021-05-10,1,596,6,3576,cash
55,571,kabuli chana,2021-02-20,2,140,9,1260,Store-credit
53,574,atta,2022-10-02,11,450,5,2250,Store-credit
38,575,black pepper,2021-10-12,14,52,4,208,UPI
71,575,sunflower oil,2023-09-02,14,120,7,840,cash
41,574,nutrella,2021-11-27,12,40,2,80,UPI
37,575,black pepper,2022-08-12,15,52,8,416,Store-credit
35,572,dove shampoo,2022-01-21,6,574,9,5166,UPI
38,573,cashews,2022-01-10,7,340,2,680,cash
71,573,maggi masala,2021-05-07,9,80,8,640,UPI
43,571,sugar,2022-12-01,3,50,3,150,Store-credit
70,573,atta,2022-06-17,9,450,2,900,UPI
55,571,nutrella,2022-09-06,1,40,2,80,cash
71,574,nutrella,2021-07-08,12,40,2,80,Store-credit
71,571,amul ghee,2021-03-10,1,596,6,3576,cash
52,575,atta,2021-11-07,13,450,10,4500,cash
80,571,black pepper,2023-01-12,2,52,7,364,Store-credit
40,572,deodorant,2022-01-19,6,141,6,846,cash
21,575,dantkanti,2022-02-24,15,100,4,400,cash
33,572,hair gel,2022-08-02,4,65,8,520,UPI
76,572,amul ghee,2023-08-26,5,596,1,596,UPI
74,574,dantkanti,2021-10-04,10,100,7,700,UPI
7,574,maida,2022-05-31,10,20,7,140,Store-credit
40,571,quaker oats,2023-08-28,1,212,3,636,cash
30,573,mustard oil,2023-07-31,8,110,8,880,cash
66,571,deodorant,2021-07-01,3,141,3,423,UPI
74,572,deodorant,2021-05-22,5,141,10,1410,UPI
57,573,coriander powder,2022-09-10,8,50,7,350,UPI
58,575,black pepper,2022-06-28,13,52,8,416,cash
25,571,kabuli chana,2021-04-17,1,140,6,840,Store-credit
90,574,atta,2023-08-17,10,450,1,450,cash
40,575,black pepper,2021-09-23,14,52,5,260,UPI
48,573,black pepper,2022-01-20,8,52,5,260,Store-credit
61,573,clinic plus,2022-02-21,8,345,1,345,Store-credit
59,573,black pepper,2021-02-23,8,52,1,52,cash
14,572,sugar,2022-05-11,6,50,1,50,UPI
81,572,maggi masala,2022-11-26,4,80,8,640,UPI
8,571,kabuli chana,2023-06-22,2,140,3,420,Store-credit
42,575,dantkanti,2022-05-16,13,100,6,600,cash
59,574,besan,2022-10-08,11,52,3,156,Store-credit
30,573,clinic plus,2021-09-04,9,345,10,3450,Store-credit
3,573,coriander powder,2022-06-21,8,50,7,350,Store-credit
95,575,kabuli chana,2021-03-21,14,140,5,700,UPI
58,571,kabuli chana,2021-08-30,3,140,4,560,Store-credit
66,573,deodorant,2022-06-11,9,141,5,705,Store-credit
27,572,dove shampoo,2021-07-29,4,574,7,4018,cash
98,575,sugar,2022-01-29,13,50,9,450,Store-credit
53,572,nutrella,2022-11-25,6,40,6,240,cash
51,574,coriander powder,2023-10-08,12,50,2,100,cash
40,573,mustard oil,2022-11-23,9,110,6,660,cash
34,573,clinic plus,2022-01-21,8,345,9,3105,Store-credit
47,573,kabuli chana,2022-02-02,9,140,5,700,cash
48,575,coriander powder,2023-08-01,14,50,4,200,Store-credit
69,575,black pepper,2021-05-06,14,52,3,156,Store-credit
12,572,mustard oil,2021-10-02,5,110,4,440,cash
26,572,cashews,2021-06-11,5,340,1,340,cash
54,574,sunflower oil,2023-09-18,11,120,3,360,cash
3,575,quaker oats,2022-07-28,14,212,1,212,cash
38,571,maggi masala,2023-09-04,3,80,4,320,Store-credit
7,572,atta,2022-08-23,6,450,7,3150,UPI
72,571,nutrella,2021-07-13,3,40,5,200,UPI
76,574,deodorant,2023-06-17,11,141,7,987,UPI
95,574,besan,2021-05-28,11,52,9,468,cash
48,575,clinic plus,2022-12-14,15,345,2,690,cash
78,575,sunflower oil,2021-11-13,14,120,9,1080,cash
18,572,dantkanti,2022-03-31,4,100,4,400,UPI
28,572,coriander powder,2023-10-18,5,50,7,350,UPI
81,573,besan,2021-05-05,9,52,1,52,UPI
23,573,cashews,2022-08-16,9,340,1,340,cash
10,572,nutrella,2021-05-18,5,40,1,40,UPI
89,575,atta,2022-02-20,13,450,3,1350,cash
75,574,besan,2021-08-21,12,52,2,104,UPI
34,574,coriander powder,2021-07-31,11,50,9,450,cash
31,574,amul ghee,2022-11-13,12,596,8,4768,cash
26,572,amul ghee,2023-07-12,6,596,7,4172,Store-credit
16,571,dantkanti,2023-05-23,3,100,5,500,cash
73,574,besan,2021-12-28,11,52,2,104,cash
27,571,coriander powder,2021-07-25,2,50,10,500,cash
3,574,besan,2021-12-02,10,52,5,260,UPI
25,573,mustard oil,2023-01-08,8,110,8,880,cash
68,571,nutrella,2022-04-24,1,40,7,280,UPI
91,573,quaker oats,2021-07-18,9,212,3,636,UPI
82,574,amul ghee,2021-08-02,12,596,6,3576,UPI
41,571,maggi masala,2021-02-11,1,80,5,400,UPI
91,572,kabuli chana,2021-06-19,5,140,3,420,Store-credit
89,571,sunflower oil,2022-10-07,3,120,3,360,cash
54,575,sunflower oil,2021-05-03,13,120,7,840,Store-credit
26,571,atta,2022-03-03,3,450,10,4500,cash
60,572,black pepper,2023-01-02,5,52,10,520,UPI
93,575,maida,2023-04-09,13,20,9,180,Store-credit
2,571,black pepper,2021-11-23,3,52,10,520,UPI
43,574,maida,2022-11-06,11,20,10,200,cash
8,574,clinic plus,2023-04-08,10,345,1,345,Store-credit
57,573,sunflower oil,2021-06-06,8,120,3,360,cash
17,571,black pepper,2022-12-12,3,52,9,468,Store-credit
75,575,black pepper,2021-12-05,14,52,2,104,Store-credit
87,575,dove shampoo,2022-08-09,14,574,1,574,Store-credit
90,574,maggi masala,2023-06-27,12,80,9,720,cash
81,573,mustard oil,2023-01-07,7,110,1,110,cash
71,571,coriander powder,2023-07-16,2,50,7,350,Store-credit
64,572,black pepper,2023-06-02,5,52,5,260,Store-credit
2,573,dove shampoo,2023-09-14,7,574,5,2870,UPI
2,571,black pepper,2021-02-11,3,52,8,416,UPI
99,575,dantkanti,2023-08-12,13,100,9,900,Store-credit
50,573,dantkanti,2021-03-24,9,100,5,500,cash
27,573,kabuli chana,2021-06-24,8,140,4,560,Store-credit
49,574,nutrella,2023-06-22,11,40,9,360,Store-credit
35,574,sunflower oil,2023-07-05,12,120,5,600,Store-credit
88,575,clinic plus,2022-09-11,13,345,2,690,Store-credit
23,573,sugar,2021-06-05,8,50,7,350,Store-credit
71,571,maida,2021-11-07,3,20,3,60,Store-credit
78,571,atta,2021-08-17,2,450,4,1800,UPI
53,574,maggi masala,2021-05-10,11,80,1,80,cash
78,574,atta,2022-05-28,11,450,2,900,UPI
57,575,hair gel,2021-06-17,15,65,1,65,UPI
86,571,dove shampoo,2021-05-04,3,574,1,574,Store-credit
64,575,maggi masala,2021-03-13,15,80,9,720,Store-credit
79,573,maggi masala,2021-02-27,7,80,7,560,Store-credit
83,575,quaker oats,2023-01-01,14,212,5,1060,UPI
30,574,amul ghee,2023-08-15,11,596,10,5960,Store-credit
61,571,mustard oil,2021-08-25,3,110,9,990,Store-credit
14,574,hair gel,2022-08-21,11,65,4,260,Store-credit
7,574,sunflower oil,2021-06-27,11,120,6,720,Store-credit
68,573,sugar,2021-08-22,7,50,10,500,cash
90,571,sunflower oil,2021-11-30,1,120,8,960,cash
56,572,dove shampoo,2021-08-29,6,574,4,2296,cash
55,574,maggi masala,2021-08-30,12,80,5,400,Store-credit
95,571,hair gel,2023-10-16,1,65,9,585,UPI
52,575,maggi masala,2023-04-16,13,80,9,720,UPI
12,574,quaker oats,2022-07-14,10,212,7,1484,UPI
64,575,maida,2023-04-25,15,20,9,180,Store-credit
78,573,deodorant,2022-02-24,8,141,7,987,Store-credit
68,571,deodorant,2023-06-11,1,141,5,705,Store-credit
26,574,quaker oats,2021-05-02,10,212,8,1696,cash
88,572,sugar,2021-02-14,6,50,4,200,cash
77,572,quaker oats,2023-09-06,5,212,2,424,cash
54,573,mustard oil,2023-02-19,9,110,5,550,cash
5,572,maggi masala,2023-08-18,6,80,1,80,cash
70,574,quaker oats,2022-03-17,11,212,8,1696,UPI
68,573,dove shampoo,2023-07-02,9,574,7,4018,cash
80,572,atta,2022-02-17,5,450,3,1350,UPI
11,572,amul ghee,2021-05-06,6,596,3,1788,Store-credit
72,572,atta,2022-01-25,4,450,4,1800,UPI
48,575,black pepper,2023-08-13,15,52,4,208,Store-credit
76,574,mustard oil,2021-09-05,11,110,2,220,UPI
51,575,maggi masala,2023-05-05,13,80,2,160,cash
56,574,maggi masala,2023-07-27,12,80,8,640,UPI
27,571,quaker oats,2021-09-22,1,212,8,1696,Store-credit
24,573,deodorant,2023-01-25,7,141,6,846,Store-credit
57,572,sugar,2022-06-23,4,50,4,200,UPI
39,575,sunflower oil,2021-07-09,15,120,4,480,Store-credit
78,574,quaker oats,2023-05-10,12,212,1,212,UPI
42,574,atta,2023-09-01,10,450,4,1800,cash
10,571,dantkanti,2023-08-27,3,100,10,1000,UPI
18,574,amul ghee,2021-08-30,11,596,8,4768,UPI
25,574,coriander powder,2023-02-28,11,50,3,150,cash
56,571,mustard oil,2023-08-31,1,110,7,770,Store-credit
13,573,amul ghee,2021-09-02,8,596,2,1192,cash
18,574,dantkanti,2023-03-14,11,100,8,800,cash
47,572,sugar,2022-06-27,5,50,6,300,UPI
86,575,besan,2023-06-13,13,52,8,416,UPI
35,574,quaker oats,2022-11-19,12,212,10,2120,UPI
54,571,amul ghee,2021-05-01,2,596,5,2980,cash
98,574,black pepper,2022-12-26,11,52,1,52,cash
77,572,clinic plus,2021-12-01,4,345,3,1035,UPI
63,574,quaker oats,2022-05-27,11,212,3,636,UPI
8,572,atta,2021-04-24,5,450,1,450,Store-credit
18,572,dantkanti,2023-07-31,4,100,10,1000,Store-credit
57,575,dantkanti,2021-07-04,13,100,2,200,UPI
44,575,maida,2023-04-07,13,20,1,20,Store-credit
83,573,sugar,2023-10-11,8,50,4,200,UPI
23,572,nutrella,2021-05-12,6,40,9,360,Store-credit
43,571,besan,2022-08-19,2,52,7,364,Store-credit
45,572,mustard oil,2023-06-29,5,110,2,220,cash
52,573,dantkanti,2023-03-10,8,100,4,400,UPI
23,575,coriander powder,2021-05-04,15,50,9,450,Store-credit
59,572,besan,2022-07-28,4,52,4,208,cash
41,575,mustard oil,2022-06-26,15,110,7,770,Store-credit
52,573,black pepper,2023-01-06,7,52,6,312,Store-credit
94,571,black pepper,2021-08-27,2,52,5,260,cash
78,571,black pepper,2021-08-09,1,52,5,260,Store-credit
92,571,kabuli chana,2022-07-25,3,140,2,280,UPI
1,573,amul ghee,2023-01-04,7,596,1,596,cash
49,572,black pepper,2022-07-26,6,52,7,364,UPI
80,575,kabuli chana,2023-01-16,13,140,4,560,cash
67,574,mustard oil,2022-07-23,11,110,1,110,UPI
10,573,maggi masala,2021-10-18,9,80,3,240,Store-credit
51,575,coriander powder,2023-06-05,15,50,10,500,Store-credit
73,572,atta,2023-02-02,4,450,3,1350,UPI
42,574,cashews,2022-11-25,11,340,8,2720,Store-credit
9,571,amul ghee,2021-03-04,3,596,9,5364,cash
98,574,sunflower oil,2023-09-24,11,120,7,840,Store-credit
12,575,sugar,2022-07-16,14,50,5,250,Store-credit
44,575,besan,2022-03-27,13,52,5,260,Store-credit
27,573,maida,2021-04-08,7,20,1,20,Store-credit
99,572,clinic plus,2023-03-30,5,345,7,2415,Store-credit
3,575,dantkanti,2023-09-10,15,100,9,900,Store-credit
6,575,besan,2022-04-09,13,52,1,52,Store-credit
90,573,black pepper,2023-05-14,8,52,5,260,UPI
13,571,nutrella,2022-06-23,1,40,1,40,Store-credit
77,572,amul ghee,2021-05-25,5,596,3,1788,cash
82,572,kabuli chana,2021-08-20,6,140,1,140,UPI
23,573,hair gel,2021-04-16,8,65,1,65,Store-credit
67,572,maida,2022-05-21,5,20,7,140,cash
51,575,dantkanti,2021-10-10,15,100,3,300,Store-credit
2,571,coriander powder,2021-05-16,1,50,1,50,UPI
4,574,clinic plus,2021-10-29,10,345,8,2760,Store-credit
31,572,mustard oil,2022-04-18,6,110,7,770,UPI
92,574,maggi masala,2022-07-21,10,80,6,480,Store-credit
4,572,sugar,2021-08-07,4,50,6,300,Store-credit
32,572,coriander powder,2022-06-23,5,50,3,150,cash
55,573,maggi masala,2022-06-16,8,80,9,720,Store-credit
46,573,dove shampoo,2022-05-05,8,574,8,4592,UPI
70,575,cashews,2021-11-13,15,340,2,680,Store-credit
54,572,dove shampoo,2022-02-13,4,574,2,1148,UPI
42,575,cashews,2023-06-17,13,340,2,680,UPI
94,573,maida,2021-08-15,9,20,4,80,UPI
7,573,mustard oil,2023-05-09,7,110,7,770,UPI
56,573,maggi masala,2022-07-22,9,80,8,640,UPI
61,573,quaker oats,2023-10-04,9,212,9,1908,cash
98,574,black pepper,2023-01-16,10,52,5,260,UPI
29,572,quaker oats,2023-10-13,4,212,8,1696,UPI
11,573,clinic plus,2021-11-03,7,345,9,3105,Store-credit
12,573,dove shampoo,2023-08-25,8,574,3,1722,Store-credit
88,571,coriander powder,2021-02-17,2,50,5,250,Store-credit
78,572,dove shampoo,2022-05-26,4,574,2,1148,Store-credit
81,573,dove shampoo,2022-10-12,7,574,1,574,cash
17,574,deodorant,2022-12-28,12,141,3,423,Store-credit
98,572,hair gel,2021-06-28,6,65,6,390,UPI
80,572,clinic plus,2021-11-29,4,345,3,1035,UPI
91,571,maida,2021-07-29,3,20,3,60,UPI
81,572,dantkanti,2022-03-18,4,100,3,300,cash
60,574,maida,2022-07-28,12,20,8,160,UPI
77,575,maggi masala,2022-08-21,15,80,4,320,UPI
8,572,cashews,2021-07-04,4,340,10,3400,UPI
5,575,atta,2023-01-26,14,450,5,2250,cash
24,575,dove shampoo,2022-01-23,14,574,3,1722,cash
2,575,dantkanti,2022-10-14,15,100,9,900,UPI
64,571,besan,2022-05-20,3,52,1,52,cash
74,572,cashews,2023-06-30,4,340,1,340,UPI
46,572,amul ghee,2021-12-20,6,596,3,1788,cash
60,575,black pepper,2021-02-14,13,52,4,208,cash
94,574,atta,2022-12-06,12,450,8,3600,cash
20,572,mustard oil,2021-08-25,5,110,10,1100,Store-credit
93,572,deodorant,2022-01-08,5,141,8,1128,UPI
16,575,clinic plus,2022-05-30,13,345,9,3105,cash
48,573,mustard oil,2023-02-24,9,110,1,110,Store-credit
27,575,maida,2022-09-26,14,20,7,140,Store-credit
3,571,kabuli chana,2022-05-22,1,140,6,840,Store-credit
47,575,sunflower oil,2021-07-28,14,120,1,120,UPI
77,571,mustard oil,2022-10-19,3,110,9,990,cash
34,571,deodorant,2023-05-12,1,141,7,987,UPI
35,572,maida,2023-01-29,6,20,3,60,Store-credit
31,573,sugar,2023-03-24,7,50,5,250,UPI
5,571,mustard oil,2021-05-31,3,110,1,110,Store-credit
56,575,atta,2022-05-02,15,450,7,3150,Store-credit
31,574,besan,2022-03-21,11,52,4,208,Store-credit
48,573,deodorant,2022-05-05,8,141,7,987,Store-credit
17,575,kabuli chana,2021-02-22,14,140,6,840,UPI
53,575,dantkanti,2021-12-07,13,100,9,900,UPI
96,571,dantkanti,2022-07-08,2,100,9,900,UPI
72,573,clinic plus,2023-01-24,8,345,8,2760,UPI
82,574,amul ghee,2022-10-28,11,596,3,1788,Store-credit
92,572,clinic plus,2022-09-24,4,345,8,2760,Store-credit
65,573,sugar,2021-02-16,9,50,9,450,cash
50,572,maida,2021-07-02,4,20,10,200,cash
87,572,black pepper,2022-08-11,5,52,1,52,cash
4,571,nutrella,2021-03-16,2,40,4,160,UPI
76,571,maggi masala,2023-06-24,2,80,3,240,UPI
10,573,amul ghee,2022-08-15,9,596,7,4172,Store-credit
49,575,maida,2021-11-25,15,20,9,180,UPI
56,575,dantkanti,2022-02-25,13,100,7,700,cash
63,573,dantkanti,2022-04-18,7,100,7,700,Store-credit
68,573,sunflower oil,2021-10-10,8,120,9,1080,UPI
58,572,dantkanti,2021-09-08,6,100,8,800,cash
72,572,dove shampoo,2021-08-07,5,574,4,2296,cash
56,571,nutrella,2021-03-10,1,40,3,120,cash
70,573,black pepper,2022-07-21,8,52,5,260,Store-credit
75,575,clinic plus,2023-08-23,13,345,6,2070,UPI
71,572,atta,2023-06-27,4,450,7,3150,Store-credit
64,572,maggi masala,2021-09-22,5,80,8,640,Store-credit
75,573,maida,2021-10-10,8,20,5,100,cash
36,571,sunflower oil,2023-09-07,2,120,9,1080,cash
63,572,amul ghee,2022-10-31,5,596,7,4172,UPI
32,575,quaker oats,2022-01-22,15,212,10,2120,UPI
31,573,nutrella,2023-01-15,9,40,10,400,cash
77,573,maggi masala,2021-07-27,7,80,5,400,cash
88,575,dantkanti,2023-09-11,14,100,5,500,Store-credit
7,575,sunflower oil,2023-06-30,14,120,6,720,Store-credit
39,571,dantkanti,2023-02-23,3,100,10,1000,cash
58,571,coriander powder,2023-03-12,3,50,10,500,cash
36,572,sunflower oil,2022-03-21,6,120,5,600,Store-credit
63,575,kabuli chana,2023-07-27,15,140,8,1120,Store-credit
50,572,clinic plus,2022-03-19,5,345,6,2070,cash
10,573,quaker oats,2022-05-18,9,212,5,1060,UPI
77,573,atta,2023-05-15,7,450,6,2700,Store-credit
42,575,clinic plus,2021-11-06,13,345,3,1035,Store-credit
47,573,clinic plus,2023-03-23,8,345,4,1380,UPI
26,572,sugar,2021-05-22,4,50,5,250,UPI
68,571,sugar,2021-09-08,1,50,2,100,cash
94,573,besan,2021-11-01,7,52,4,208,UPI
98,575,hair gel,2023-06-07,13,65,8,520,cash
91,571,dove shampoo,2021-06-26,1,574,3,1722,Store-credit
44,572,cashews,2022-10-22,6,340,2,680,Store-credit
41,573,atta,2022-08-24,7,450,5,2250,cash
35,575,maggi masala,2021-04-11,15,80,3,240,Store-credit
93,575,coriander powder,2022-12-18,13,50,2,100,UPI
32,575,quaker oats,2022-11-22,15,212,6,1272,Store-credit
22,574,amul ghee,2023-02-18,11,596,3,1788,cash
32,572,mustard oil,2023-08-15,4,110,6,660,UPI
93,571,nutrella,2021-08-02,1,40,9,360,UPI
51,572,atta,2023-03-30,4,450,2,900,cash
32,575,atta,2021-07-24,13,450,8,3600,Store-credit
70,573,maida,2023-04-28,9,20,9,180,cash
55,573,mustard oil,2022-03-15,9,110,6,660,UPI
25,573,maida,2022-04-08,8,20,4,80,UPI
58,571,amul ghee,2022-03-21,1,596,2,1192,cash
94,573,kabuli chana,2022-10-23,9,140,6,840,UPI
47,575,maggi masala,2021-07-20,13,80,10,800,cash
57,573,maida,2021-11-24,9,20,6,120,Store-credit
7,575,deodorant,2023-02-10,14,141,2,282,UPI
51,574,dantkanti,2023-06-10,12,100,5,500,Store-credit
54,573,sugar,2022-03-13,9,50,2,100,UPI
1,573,deodorant,2022-09-22,8,141,3,423,UPI
85,571,dantkanti,2021-10-03,1,100,9,900,cash
54,575,cashews,2023-04-03,14,340,7,2380,cash
30,575,dantkanti,2021-02-26,14,100,8,800,cash
85,572,kabuli chana,2021-02-25,5,140,8,1120,cash
17,571,nutrella,2022-11-09,2,40,1,40,Store-credit
63,572,maida,2022-10-29,5,20,9,180,cash
32,575,maida,2022-02-13,13,20,6,120,Store-credit
23,573,quaker oats,2021-05-10,8,212,10,2120,UPI
71,573,mustard oil,2022-01-28,7,110,2,220,UPI
72,574,mustard oil,2021-05-10,11,110,7,770,UPI
26,574,dantkanti,2023-04-13,11,100,9,900,UPI
78,571,maggi masala,2022-11-01,1,80,9,720,UPI
77,573,dantkanti,2023-08-10,8,100,9,900,cash
24,574,nutrella,2023-05-28,11,40,4,160,cash
26,571,quaker oats,2023-09-23,1,212,6,1272,UPI
77,575,amul ghee,2022-05-06,15,596,1,596,UPI
60,574,hair gel,2021-04-17,10,65,1,65,UPI
4,571,coriander powder,2022-05-26,2,50,8,400,cash
7,571,maida,2023-04-21,1,20,9,180,UPI
62,575,besan,2022-01-01,14,52,4,208,UPI
82,575,kabuli chana,2022-04-20,13,140,10,1400,UPI
2,575,black pepper,2023-03-07,14,52,2,104,cash
67,575,atta,2021-10-14,13,450,3,1350,cash
58,572,mustard oil,2023-08-30,4,110,2,220,Store-credit
22,575,black pepper,2022-12-18,13,52,2,104,cash
69,571,black pepper,2022-11-05,2,52,4,208,UPI
19,573,kabuli chana,2021-02-15,8,140,9,1260,Store-credit
74,574,clinic plus,2022-11-10,11,345,10,3450,cash
14,573,hair gel,2023-05-03,7,65,1,65,UPI
14,574,maida,2021-05-22,10,20,3,60,Store-credit
97,572,black pepper,2021-03-21,6,52,2,104,cash
83,573,maida,2021-03-22,8,20,4,80,UPI
36,571,nutrella,2023-05-22,3,40,10,400,Store-credit
51,574,coriander powder,2023-02-07,10,50,10,500,Store-credit
73,574,amul ghee,2021-04-24,10,596,1,596,Store-credit
24,571,besan,2021-05-01,2,52,6,312,cash
10,571,sunflower oil,2023-02-15,1,120,2,240,Store-credit
61,572,hair gel,2023-06-30,4,65,10,650,cash
12,574,amul ghee,2022-05-26,10,596,4,2384,Store-credit
3,573,dantkanti,2022-08-28,9,100,4,400,cash
78,573,sugar,2021-03-29,7,50,3,150,UPI
79,574,coriander powder,2023-03-23,10,50,4,200,Store-credit
67,573,maggi masala,2022-06-09,7,80,8,640,UPI
76,574,cashews,2023-02-22,11,340,1,340,UPI
25,573,besan,2021-12-29,9,52,7,364,UPI
15,573,dove shampoo,2023-07-07,9,574,8,4592,UPI
96,575,hair gel,2022-09-02,14,65,10,650,UPI
19,572,dantkanti,2023-04-12,5,100,8,800,cash
75,571,cashews,2022-09-10,2,340,1,340,cash
7,573,deodorant,2023-08-15,9,141,9,1269,cash
97,573,sugar,2021-12-24,9,50,3,150,Store-credit
12,573,deodorant,2021-12-21,9,141,4,564,Store-credit
57,574,quaker oats,2023-07-12,10,212,4,848,cash
62,574,sugar,2021-07-04,10,50,10,500,cash
95,575,kabuli chana,2023-09-08,13,140,2,280,UPI
43,572,black pepper,2021-06-03,5,52,8,416,Store-credit
28,572,deodorant,2023-08-21,6,141,8,1128,Store-credit
39,572,nutrella,2023-01-06,4,40,7,280,UPI
44,573,dove shampoo,2021-08-12,9,574,2,1148,UPI
98,575,deodorant,2021-08-11,13,141,8,1128,Store-credit
74,572,deodorant,2022-11-01,4,141,1,141,UPI
27,573,besan,2021-08-02,7,52,5,260,cash
61,572,black pepper,2022-08-23,4,52,8,416,cash
33,575,coriander powder,2021-12-13,14,50,8,400,cash
77,571,deodorant,2022-11-14,2,141,9,1269,cash
90,575,dantkanti,2023-04-30,13,100,6,600,UPI
69,574,atta,2021-08-28,11,450,9,4050,cash
4,575,atta,2023-10-09,14,450,7,3150,Store-credit
15,573,deodorant,2023-01-15,7,141,10,1410,UPI
53,575,atta,2022-03-07,15,450,3,1350,Store-credit
60,571,dantkanti,2023-03-29,1,100,9,900,UPI
65,573,coriander powder,2021-12-19,8,50,3,150,Store-credit
20,575,dove shampoo,2022-06-10,13,574,5,2870,cash
3,573,atta,2022-03-08,9,450,6,2700,cash
63,575,cashews,2023-03-13,15,340,2,680,UPI
80,574,maggi masala,2022-07-10,10,80,9,720,UPI
95,573,kabuli chana,2022-05-19,8,140,5,700,UPI
56,574,maggi masala,2021-08-03,10,80,1,80,UPI
25,571,dove shampoo,2021-11-29,1,574,4,2296,Store-credit
48,575,maggi masala,2022-02-10,15,80,1,80,cash
33,574,deodorant,2023-03-28,11,141,2,282,Store-credit
30,571,dantkanti,2022-05-20,3,100,6,600,Store-credit
54,575,hair gel,2022-01-10,15,65,2,130,cash
13,573,atta,2021-05-02,9,450,4,1800,cash
82,572,amul ghee,2022-07-28,5,596,6,3576,cash
25,574,coriander powder,2021-11-19,11,50,1,50,UPI
8,575,deodorant,2022-05-01,15,141,9,1269,cash
37,574,maggi masala,2021-07-17,12,80,7,560,UPI
13,575,nutrella,2021-11-06,13,40,10,400,Store-credit
59,574,mustard oil,2023-01-24,10,110,6,660,Store-credit
92,574,cashews,2021-03-12,10,340,7,2380,Store-credit
69,573,dove shampoo,2022-12-10,9,574,5,2870,Store-credit
12,573,clinic plus,2023-08-30,9,345,2,690,UPI
91,574,coriander powder,2023-09-30,10,50,5,250,UPI
12,571,dove shampoo,2023-08-16,3,574,2,1148,cash
23,575,dantkanti,2022-08-05,15,100,7,700,UPI
78,575,sunflower oil,2021-02-22,15,120,6,720,UPI
49,573,nutrella,2021-03-03,7,40,8,320,cash
16,572,clinic plus,2021-04-20,5,345,6,2070,Store-credit
49,575,clinic plus,2023-08-23,14,345,8,2760,cash
98,571,quaker oats,2021-04-24,3,212,7,1484,Store-credit
24,571,dantkanti,2022-01-22,3,100,9,900,UPI
94,572,dantkanti,2023-04-22,4,100,7,700,UPI
43,572,clinic plus,2022-12-03,4,345,7,2415,cash
5,574,sugar,2021-05-21,10,50,5,250,Store-credit
69,574,dantkanti,2023-09-21,10,100,5,500,Store-credit
81,575,dantkanti,2023-01-28,14,100,6,600,cash
2,573,sugar,2023-03-28,9,50,1,50,UPI
18,571,maida,2022-11-05,3,20,3,60,cash
93,574,sugar,2023-05-12,11,50,6,300,Store-credit
29,574,dantkanti,2021-04-08,11,100,5,500,cash
82,574,mustard oil,2022-09-24,11,110,7,770,Store-credit
41,571,kabuli chana,2023-02-07,2,140,8,1120,UPI
37,573,amul ghee,2022-07-06,8,596,7,4172,UPI
65,571,clinic plus,2023-07-04,3,345,8,2760,UPI
24,573,hair gel,2022-06-25,9,65,6,390,cash
63,571,coriander powder,2023-02-07,2,50,2,100,Store-credit
44,571,amul ghee,2022-11-28,2,596,8,4768,Store-credit
1,571,cashews,2022-08-10,2,340,6,2040,Store-credit
84,572,quaker oats,2021-11-09,6,212,9,1908,UPI
67,574,black pepper,2021-08-26,11,52,3,156,UPI
