customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
74,572,dantkanti,2023-08-23,5,100,6,600
87,572,cashews,2022-05-30,6,340,1,340
18,571,hair gel,2023-04-30,1,65,6,390
55,573,quaker oats,2021-06-08,7,212,10,2120
75,575,atta,2021-08-06,14,450,9,4050
27,571,quaker oats,2023-01-10,2,212,8,1696
66,575,amul ghee,2022-10-19,14,596,1,596
3,572,quaker oats,2021-03-09,6,212,8,1696
54,574,mustard oil,2023-05-30,11,110,3,330
5,574,dove shampoo,2022-07-09,11,574,4,2296
50,571,dantkanti,2023-01-21,3,100,4,400
95,574,dove shampoo,2023-01-05,12,574,7,4018
90,573,cashews,2021-03-29,7,340,10,3400
4,573,atta,2022-12-28,9,450,7,3150
32,571,dove shampoo,2023-05-09,3,574,2,1148
63,572,dove shampoo,2023-02-19,6,574,6,3444
26,571,mustard oil,2021-04-04,2,110,9,990
64,572,coriander powder,2022-01-04,6,50,7,350
93,573,clinic plus,2022-09-27,9,345,9,3105
4,574,sugar,2023-08-03,11,50,7,350
13,572,nutrella,2021-08-21,4,40,2,80
88,571,kabuli chana,2023-07-25,3,140,6,840
29,571,nutrella,2021-04-02,2,40,3,120
98,574,amul ghee,2021-06-01,12,596,6,3576
26,571,black pepper,2023-05-08,2,52,5,260
99,573,besan,2022-07-05,8,52,7,364
70,572,dove shampoo,2023-04-05,5,574,4,2296
33,572,maggi masala,2021-10-11,6,80,5,400
41,572,amul ghee,2021-04-30,4,596,2,1192
24,573,mustard oil,2021-05-07,9,110,9,990
17,575,quaker oats,2021-06-22,14,212,6,1272
19,574,dove shampoo,2021-10-05,11,574,3,1722
72,575,besan,2023-09-15,14,52,6,312
67,571,coriander powder,2022-08-06,3,50,9,450
76,571,kabuli chana,2021-07-30,3,140,9,1260
45,573,maggi masala,2022-01-11,8,80,9,720
54,572,sunflower oil,2022-12-27,6,120,10,1200
12,571,kabuli chana,2021-11-10,1,140,2,280
77,575,besan,2021-08-02,13,52,2,104
80,574,deodorant,2022-11-15,10,141,5,705
40,574,quaker oats,2021-11-01,10,212,6,1272
66,571,atta,2022-04-14,1,450,3,1350
3,575,maggi masala,2021-12-23,13,80,5,400
9,574,nutrella,2021-12-22,11,40,6,240
9,573,maggi masala,2022-03-02,9,80,9,720
20,575,dove shampoo,2021-05-27,15,574,10,5740
74,574,dantkanti,2021-04-18,12,100,5,500
66,575,mustard oil,2021-09-04,13,110,7,770
32,573,coriander powder,2021-05-27,7,50,10,500
28,572,dove shampoo,2022-10-07,4,574,9,5166
1,571,cashews,2021-12-02,2,340,6,2040
65,571,quaker oats,2023-04-12,1,212,3,636
48,575,hair gel,2022-06-28,15,65,9,585
63,573,quaker oats,2022-09-01,7,212,3,636
45,574,black pepper,2022-08-04,11,52,9,468
61,575,atta,2021-10-31,14,450,2,900
82,572,amul ghee,2022-11-27,6,596,2,1192
34,573,deodorant,2023-07-17,8,141,2,282
93,574,quaker oats,2022-05-27,12,212,5,1060
74,572,deodorant,2022-06-22,6,141,4,564
27,575,deodorant,2023-04-06,15,141,9,1269
15,574,black pepper,2022-12-17,10,52,2,104
30,575,deodorant,2022-09-14,13,141,9,1269
52,574,amul ghee,2022-10-05,12,596,4,2384
18,572,cashews,2021-11-01,5,340,3,1020
40,572,sugar,2023-03-26,4,50,3,150
38,572,maggi masala,2022-02-07,6,80,1,80
60,571,dantkanti,2022-08-02,3,100,3,300
77,571,amul ghee,2022-03-19,2,596,7,4172
54,574,amul ghee,2021-06-04,11,596,9,5364
19,571,coriander powder,2021-03-13,1,50,9,450
98,572,dantkanti,2022-09-20,4,100,6,600
55,571,kabuli chana,2022-05-21,1,140,3,420
56,574,atta,2021-07-02,10,450,7,3150
45,574,maida,2022-06-05,12,20,4,80
74,572,hair gel,2023-01-12,4,65,9,585
44,572,quaker oats,2022-09-04,6,212,2,424
64,575,quaker oats,2023-09-20,15,212,2,424
18,571,quaker oats,2022-07-30,1,212,6,1272
90,572,dove shampoo,2022-10-13,6,574,7,4018
68,574,sunflower oil,2022-05-24,11,120,7,840
77,575,hair gel,2021-06-26,15,65,10,650
33,571,dantkanti,2022-05-01,3,100,5,500
99,573,mustard oil,2023-10-18,8,110,6,660
48,571,kabuli chana,2022-05-29,2,140,5,700
91,572,hair gel,2023-07-17,4,65,9,585
8,575,nutrella,2023-06-10,15,40,5,200
21,574,dove shampoo,2022-06-03,12,574,7,4018
28,571,clinic plus,2021-11-10,2,345,6,2070
89,571,maida,2022-01-22,3,20,5,100
56,574,amul ghee,2022-11-15,11,596,2,1192
62,571,hair gel,2022-03-16,3,65,4,260
55,571,black pepper,2021-12-13,1,52,4,208
39,573,kabuli chana,2023-04-08,9,140,4,560
82,574,sugar,2022-05-02,12,50,5,250
75,575,clinic plus,2023-07-24,13,345,1,345
61,571,mustard oil,2021-10-11,2,110,10,1100
58,574,maida,2021-07-22,10,20,4,80
74,571,cashews,2023-04-22,3,340,1,340
16,572,dove shampoo,2022-11-09,4,574,7,4018
21,571,atta,2022-03-26,2,450,3,1350
64,573,besan,2023-08-22,7,52,1,52
84,575,coriander powder,2023-09-08,13,50,2,100
19,573,clinic plus,2023-05-05,7,345,10,3450
81,573,mustard oil,2022-10-26,8,110,9,990
43,571,cashews,2023-07-01,3,340,7,2380
36,575,hair gel,2021-09-19,15,65,10,650
44,575,dantkanti,2022-05-14,14,100,7,700
55,571,kabuli chana,2021-03-21,1,140,2,280
16,572,dove shampoo,2023-06-01,6,574,3,1722
62,575,nutrella,2023-06-11,15,40,9,360
87,571,maida,2023-04-23,3,20,10,200
45,572,kabuli chana,2023-08-13,4,140,10,1400
7,575,cashews,2023-04-25,15,340,5,1700
42,574,quaker oats,2022-08-24,10,212,1,212
10,571,amul ghee,2023-04-19,1,596,2,1192
6,574,cashews,2022-11-06,11,340,6,2040
61,575,mustard oil,2023-02-03,14,110,9,990
6,572,black pepper,2021-07-20,6,52,3,156
27,574,black pepper,2021-09-18,12,52,3,156
57,573,dantkanti,2023-05-05,8,100,7,700
60,574,maida,2021-09-04,11,20,4,80
63,572,sunflower oil,2023-05-03,6,120,9,1080
96,572,quaker oats,2022-12-22,6,212,8,1696
34,574,maggi masala,2023-05-31,11,80,9,720
16,573,sunflower oil,2021-05-11,9,120,6,720
94,571,coriander powder,2021-03-05,1,50,6,300
87,574,mustard oil,2021-06-11,12,110,2,220
98,574,amul ghee,2023-06-18,11,596,10,5960
49,571,deodorant,2023-04-03,1,141,7,987
95,573,maggi masala,2022-07-10,8,80,7,560
89,571,clinic plus,2022-04-10,1,345,1,345
51,575,nutrella,2022-11-02,14,40,10,400
95,571,mustard oil,2021-12-23,1,110,4,440
34,573,clinic plus,2022-10-30,9,345,4,1380
44,572,hair gel,2023-02-18,5,65,5,325
61,572,dove shampoo,2021-12-29,6,574,2,1148
31,571,mustard oil,2023-03-24,2,110,6,660
74,574,dantkanti,2021-06-14,11,100,6,600
63,573,atta,2023-02-26,7,450,4,1800
17,571,sunflower oil,2022-06-15,1,120,2,240
72,572,black pepper,2021-02-26,5,52,9,468
32,571,hair gel,2022-08-22,1,65,2,130
33,571,dove shampoo,2023-02-26,2,574,6,3444
27,572,maida,2021-07-16,6,20,6,120
77,572,besan,2023-03-21,6,52,5,260
63,574,clinic plus,2021-07-04,10,345,8,2760
61,573,mustard oil,2023-02-13,9,110,3,330
69,574,sunflower oil,2021-04-30,12,120,3,360
47,573,sunflower oil,2022-11-03,9,120,7,840
64,573,dantkanti,2023-06-01,8,100,7,700
87,575,besan,2023-03-23,13,52,7,364
23,574,maida,2021-08-09,12,20,2,40
93,571,besan,2021-03-06,2,52,2,104
77,571,nutrella,2023-02-22,3,40,7,280
79,572,amul ghee,2023-07-27,5,596,8,4768
32,572,dove shampoo,2022-03-02,6,574,8,4592
28,571,deodorant,2022-09-10,3,141,2,282
39,572,sunflower oil,2023-03-29,5,120,7,840
7,574,nutrella,2022-02-11,12,40,10,400
58,574,nutrella,2021-10-12,11,40,7,280
12,571,deodorant,2021-07-25,1,141,9,1269
38,574,clinic plus,2021-08-19,11,345,8,2760
18,573,sugar,2022-08-15,7,50,7,350
88,571,amul ghee,2021-04-18,1,596,5,2980
50,572,deodorant,2023-07-26,4,141,7,987
34,573,maggi masala,2021-08-07,8,80,6,480
67,573,dove shampoo,2021-02-27,9,574,2,1148
83,575,besan,2022-10-03,14,52,2,104
88,575,dove shampoo,2023-08-13,15,574,6,3444
45,574,clinic plus,2021-11-25,11,345,4,1380
79,571,black pepper,2021-10-07,2,52,2,104
16,571,coriander powder,2022-04-21,2,50,1,50
51,574,atta,2022-10-10,12,450,4,1800
83,575,atta,2023-06-18,14,450,9,4050
58,571,clinic plus,2022-11-23,1,345,6,2070
38,574,kabuli chana,2022-07-19,10,140,10,1400
16,575,nutrella,2021-08-18,13,40,10,400
25,571,cashews,2022-06-14,1,340,7,2380
12,574,sugar,2023-03-02,10,50,6,300
88,575,cashews,2022-10-29,15,340,4,1360
60,572,quaker oats,2021-06-21,5,212,1,212
41,572,maida,2023-04-06,5,20,9,180
4,574,deodorant,2021-05-28,11,141,1,141
34,574,maggi masala,2022-01-03,10,80,7,560
59,575,coriander powder,2022-07-26,13,50,6,300
32,575,sugar,2023-04-28,14,50,9,450
66,574,coriander powder,2021-04-13,10,50,8,400
93,574,dantkanti,2023-06-12,12,100,6,600
12,571,cashews,2021-04-05,2,340,6,2040
64,571,black pepper,2021-04-07,2,52,4,208
72,571,quaker oats,2021-06-13,3,212,6,1272
86,573,coriander powder,2022-04-18,9,50,1,50
99,573,black pepper,2023-06-23,7,52,5,260
63,572,quaker oats,2023-02-02,5,212,1,212
66,574,mustard oil,2022-04-09,11,110,2,220
78,572,amul ghee,2021-04-11,5,596,4,2384
41,575,coriander powder,2022-06-01,14,50,3,150
51,571,coriander powder,2022-12-15,3,50,3,150
77,575,amul ghee,2021-10-10,15,596,5,2980
1,574,maida,2023-10-19,10,20,1,20
84,572,sunflower oil,2021-07-08,5,120,4,480
89,574,quaker oats,2023-03-24,11,212,7,1484
26,575,atta,2022-07-10,13,450,2,900
96,574,deodorant,2022-09-16,12,141,10,1410
33,572,kabuli chana,2023-06-23,5,140,6,840
75,571,dove shampoo,2021-11-04,1,574,7,4018
51,573,mustard oil,2021-07-03,7,110,5,550
46,573,hair gel,2021-03-02,9,65,3,195
65,571,sunflower oil,2022-09-10,3,120,9,1080
90,572,kabuli chana,2022-11-28,4,140,7,980
94,573,cashews,2023-08-26,7,340,9,3060
31,575,kabuli chana,2022-06-28,13,140,10,1400
43,575,black pepper,2023-04-16,13,52,7,364
39,573,nutrella,2022-06-15,8,40,6,240
1,572,amul ghee,2021-12-09,5,596,8,4768
46,573,kabuli chana,2023-01-04,9,140,2,280
28,573,sugar,2023-09-15,7,50,4,200
59,571,dantkanti,2021-06-12,1,100,8,800
69,571,sugar,2023-08-24,3,50,2,100
4,574,black pepper,2022-10-27,10,52,10,520
46,574,mustard oil,2022-11-21,12,110,10,1100
1,575,coriander powder,2021-02-19,13,50,9,450
86,574,dantkanti,2021-11-27,12,100,4,400
26,571,maggi masala,2022-02-13,3,80,2,160
26,571,black pepper,2022-01-05,3,52,2,104
24,571,sunflower oil,2021-06-16,2,120,2,240
87,572,hair gel,2022-04-07,4,65,7,455
79,575,amul ghee,2021-02-11,13,596,2,1192
32,574,deodorant,2021-06-24,12,141,2,282
42,572,sunflower oil,2021-04-16,5,120,4,480
44,574,clinic plus,2022-05-24,11,345,9,3105
90,572,mustard oil,2023-07-07,5,110,3,330
44,574,dantkanti,2023-08-09,10,100,7,700
5,574,maida,2021-04-13,10,20,2,40
95,575,sugar,2022-05-01,13,50,8,400
49,572,nutrella,2022-09-21,6,40,2,80
68,575,hair gel,2021-06-09,15,65,8,520
57,572,deodorant,2023-05-17,6,141,2,282
54,574,coriander powder,2022-08-18,10,50,3,150
54,571,deodorant,2022-07-16,1,141,9,1269
99,571,atta,2023-06-27,1,450,7,3150
3,574,black pepper,2021-11-26,11,52,10,520
94,572,mustard oil,2022-05-27,5,110,2,220
54,575,sunflower oil,2022-07-03,13,120,3,360
55,571,coriander powder,2022-12-11,1,50,2,100
76,575,cashews,2021-03-29,13,340,2,680
7,572,kabuli chana,2021-12-29,4,140,6,840
95,572,nutrella,2023-05-28,6,40,9,360
33,575,besan,2021-11-20,13,52,3,156
84,571,sugar,2022-11-15,2,50,7,350
52,573,sunflower oil,2021-10-10,9,120,4,480
48,573,kabuli chana,2021-11-12,9,140,3,420
59,574,kabuli chana,2022-06-03,12,140,10,1400
56,573,nutrella,2023-02-04,7,40,5,200
74,575,mustard oil,2021-12-06,14,110,7,770
60,572,maggi masala,2023-03-15,6,80,8,640
57,572,besan,2023-03-23,6,52,3,156
46,571,maida,2023-02-02,1,20,2,40
19,572,mustard oil,2022-04-20,6,110,5,550
70,571,maggi masala,2021-06-30,1,80,7,560
11,572,hair gel,2021-09-24,6,65,8,520
10,572,quaker oats,2022-07-10,5,212,6,1272
90,571,maggi masala,2021-02-27,1,80,10,800
35,574,sunflower oil,2023-03-09,11,120,5,600
81,575,hair gel,2021-03-07,13,65,2,130
89,574,amul ghee,2023-09-27,11,596,4,2384
61,573,mustard oil,2023-05-02,8,110,7,770
8,573,atta,2021-09-21,7,450,4,1800
82,575,cashews,2021-10-04,14,340,8,2720
24,573,cashews,2021-08-06,9,340,1,340
47,572,maggi masala,2021-12-27,4,80,4,320
61,574,hair gel,2023-01-28,10,65,3,195
73,573,dantkanti,2022-05-14,9,100,4,400
19,572,atta,2023-05-10,5,450,8,3600
80,574,cashews,2021-05-05,11,340,5,1700
90,573,sunflower oil,2023-06-26,7,120,5,600
36,575,kabuli chana,2021-05-02,14,140,9,1260
3,571,hair gel,2021-04-14,1,65,4,260
86,571,sugar,2021-11-22,3,50,3,150
48,575,hair gel,2023-10-10,14,65,2,130
39,575,maggi masala,2021-11-16,15,80,9,720
66,574,cashews,2021-05-18,11,340,4,1360
6,571,atta,2022-04-09,1,450,10,4500
76,573,sugar,2023-03-04,9,50,8,400
39,573,sunflower oil,2021-10-17,8,120,2,240
88,571,clinic plus,2022-06-02,3,345,9,3105
94,573,nutrella,2022-07-30,9,40,4,160
7,574,amul ghee,2023-02-06,12,596,5,2980
7,573,dantkanti,2021-11-08,9,100,3,300
52,575,sugar,2023-02-28,13,50,7,350
11,575,dove shampoo,2022-02-03,13,574,7,4018
23,575,deodorant,2022-11-14,14,141,8,1128
93,573,kabuli chana,2022-09-04,7,140,5,700
66,571,nutrella,2021-07-20,1,40,8,320
87,573,cashews,2023-03-30,8,340,4,1360
74,575,amul ghee,2023-10-16,13,596,1,596
5,574,black pepper,2021-02-20,11,52,1,52
69,575,amul ghee,2021-05-21,13,596,1,596
49,574,quaker oats,2023-06-18,12,212,6,1272
35,572,kabuli chana,2023-02-10,4,140,8,1120
27,575,atta,2021-09-02,15,450,5,2250
71,573,nutrella,2021-02-12,9,40,4,160
4,571,maida,2023-10-12,2,20,7,140
55,574,maida,2022-10-22,12,20,1,20
78,571,besan,2023-01-03,3,52,1,52
70,572,besan,2023-02-23,5,52,5,260
51,575,black pepper,2022-11-06,14,52,10,520
75,571,cashews,2022-07-09,3,340,7,2380
51,574,atta,2023-02-09,10,450,3,1350
8,574,sugar,2021-10-18,11,50,9,450
11,575,dantkanti,2021-09-07,14,100,5,500
87,573,dantkanti,2022-03-02,7,100,6,600
52,572,quaker oats,2023-04-11,5,212,7,1484
3,575,quaker oats,2022-04-27,15,212,2,424
21,575,clinic plus,2021-04-27,13,345,4,1380
75,574,dantkanti,2022-04-05,12,100,1,100
61,573,cashews,2022-12-30,9,340,5,1700
85,575,mustard oil,2022-11-30,13,110,3,330
15,571,hair gel,2023-05-11,2,65,10,650
13,572,coriander powder,2021-06-04,6,50,3,150
57,573,mustard oil,2023-09-27,7,110,3,330
62,575,amul ghee,2021-05-13,15,596,2,1192
44,575,coriander powder,2023-05-09,13,50,6,300
78,574,dove shampoo,2023-08-24,12,574,8,4592
48,575,hair gel,2023-04-10,15,65,7,455
41,574,sunflower oil,2022-12-27,10,120,9,1080
92,574,quaker oats,2021-06-25,10,212,8,1696
64,572,maida,2023-04-21,6,20,2,40
43,571,black pepper,2022-12-01,3,52,6,312
87,573,besan,2022-06-03,7,52,7,364
91,573,deodorant,2021-09-24,9,141,1,141
61,575,nutrella,2021-09-20,15,40,1,40
48,571,quaker oats,2021-08-02,3,212,1,212
47,571,dantkanti,2022-08-06,1,100,1,100
19,572,quaker oats,2022-03-05,5,212,7,1484
34,573,dantkanti,2022-04-28,7,100,2,200
72,572,maida,2022-06-02,5,20,10,200
10,571,besan,2023-03-10,1,52,3,156
26,574,hair gel,2021-05-09,12,65,2,130
87,573,deodorant,2021-11-23,8,141,10,1410
72,573,kabuli chana,2023-07-26,8,140,7,980
43,571,hair gel,2022-04-12,1,65,8,520
78,572,dantkanti,2022-05-12,5,100,10,1000
36,573,hair gel,2022-01-27,8,65,1,65
77,573,maida,2021-12-23,7,20,7,140
6,572,black pepper,2021-03-01,4,52,1,52
35,575,clinic plus,2023-10-20,15,345,2,690
40,574,quaker oats,2021-10-10,11,212,5,1060
65,571,deodorant,2021-08-30,2,141,7,987
22,573,nutrella,2022-04-08,8,40,7,280
16,572,cashews,2021-06-07,6,340,7,2380
84,575,kabuli chana,2023-03-02,15,140,2,280
25,573,nutrella,2023-01-09,7,40,7,280
21,575,mustard oil,2022-12-26,14,110,3,330
30,571,cashews,2022-05-15,3,340,9,3060
52,571,quaker oats,2023-06-21,2,212,8,1696
95,575,maggi masala,2022-04-14,14,80,9,720
65,574,mustard oil,2022-10-19,12,110,10,1100
83,575,sunflower oil,2023-06-28,13,120,6,720
80,572,amul ghee,2023-09-09,5,596,8,4768
35,573,dove shampoo,2022-11-06,7,574,7,4018
91,574,nutrella,2022-02-01,10,40,8,320
25,573,hair gel,2021-03-11,7,65,9,585
13,573,kabuli chana,2021-12-19,8,140,7,980
91,572,nutrella,2021-11-18,6,40,2,80
62,571,deodorant,2022-09-06,3,141,6,846
42,572,coriander powder,2023-09-14,6,50,8,400
99,574,deodorant,2022-02-07,12,141,1,141
26,571,maggi masala,2023-03-19,1,80,3,240
8,575,amul ghee,2022-08-12,13,596,8,4768
27,572,clinic plus,2021-08-08,5,345,5,1725
1,571,maggi masala,2022-07-12,2,80,6,480
20,572,deodorant,2023-05-29,5,141,1,141
5,574,black pepper,2023-08-20,11,52,2,104
41,574,besan,2023-10-19,10,52,8,416
49,571,kabuli chana,2021-06-03,3,140,10,1400
76,571,maida,2023-01-03,1,20,8,160
93,575,kabuli chana,2022-11-12,14,140,3,420
60,575,dantkanti,2022-10-08,15,100,3,300
77,571,deodorant,2021-05-06,1,141,8,1128
73,571,sugar,2022-05-26,2,50,8,400
12,574,amul ghee,2022-04-17,11,596,2,1192
24,573,black pepper,2022-07-31,7,52,1,52
78,572,amul ghee,2022-05-02,4,596,10,5960
96,575,mustard oil,2022-11-10,13,110,10,1100
74,574,amul ghee,2021-02-24,11,596,6,3576
87,573,mustard oil,2022-03-18,7,110,10,1100
94,573,clinic plus,2023-03-17,8,345,9,3105
88,572,cashews,2023-06-16,4,340,2,680
63,572,clinic plus,2022-06-17,6,345,1,345
45,572,mustard oil,2023-06-09,4,110,9,990
28,572,nutrella,2022-01-05,6,40,5,200
14,573,dove shampoo,2023-08-15,8,574,2,1148
40,575,cashews,2023-08-06,13,340,5,1700
9,574,coriander powder,2022-07-19,11,50,5,250
16,573,dantkanti,2022-10-18,8,100,2,200
45,571,sugar,2023-01-30,3,50,4,200
12,573,cashews,2023-03-08,7,340,3,1020
3,572,kabuli chana,2021-06-05,6,140,6,840
99,573,quaker oats,2023-04-09,9,212,8,1696
28,572,amul ghee,2023-09-27,5,596,3,1788
15,575,sugar,2022-04-25,14,50,6,300
37,575,maggi masala,2021-03-23,14,80,7,560
12,574,cashews,2023-06-27,10,340,1,340
90,574,amul ghee,2021-12-16,11,596,8,4768
37,575,clinic plus,2021-12-28,14,345,1,345
34,572,amul ghee,2023-02-15,5,596,1,596
51,575,amul ghee,2022-06-18,13,596,3,1788
58,574,dove shampoo,2023-09-30,11,574,7,4018
95,574,maida,2021-11-21,12,20,8,160
71,572,quaker oats,2023-07-25,6,212,10,2120
54,572,cashews,2023-03-06,6,340,2,680
70,573,cashews,2023-03-14,8,340,6,2040
86,574,hair gel,2022-04-10,10,65,9,585
93,573,black pepper,2021-07-13,7,52,5,260
55,571,hair gel,2022-05-03,2,65,5,325
71,573,coriander powder,2023-08-30,9,50,6,300
61,575,black pepper,2021-07-25,15,52,5,260
17,574,clinic plus,2022-10-25,10,345,8,2760
66,573,dove shampoo,2021-12-27,9,574,10,5740
63,572,hair gel,2023-08-28,6,65,1,65
56,575,amul ghee,2023-07-27,14,596,9,5364
58,573,black pepper,2023-05-01,8,52,3,156
34,575,black pepper,2023-01-03,14,52,4,208
94,574,cashews,2022-01-12,12,340,1,340
97,572,coriander powder,2022-05-12,6,50,10,500
51,575,atta,2023-06-15,14,450,8,3600
98,572,hair gel,2023-05-20,6,65,9,585
6,572,nutrella,2022-02-26,6,40,6,240
37,572,black pepper,2022-06-30,6,52,7,364
74,573,sugar,2021-05-10,8,50,8,400
29,573,mustard oil,2023-03-06,7,110,2,220
65,575,dantkanti,2022-12-20,13,100,5,500
48,573,maida,2021-05-17,8,20,2,40
2,571,hair gel,2022-02-17,2,65,7,455
99,574,maida,2022-05-22,12,20,4,80
16,573,mustard oil,2023-04-21,9,110,3,330
23,573,maggi masala,2021-03-11,8,80,9,720
98,571,quaker oats,2022-10-09,3,212,4,848
74,575,hair gel,2022-12-18,14,65,3,195
21,573,clinic plus,2022-09-25,8,345,3,1035
17,574,maida,2022-06-09,11,20,5,100
52,574,mustard oil,2023-02-13,10,110,5,550
13,571,mustard oil,2023-01-29,1,110,6,660
92,571,sunflower oil,2021-10-22,1,120,6,720
97,574,deodorant,2022-09-30,10,141,4,564
40,574,black pepper,2023-06-23,11,52,8,416
85,575,quaker oats,2023-02-26,13,212,4,848
71,572,hair gel,2022-04-28,6,65,7,455
72,572,clinic plus,2023-03-25,4,345,6,2070
72,573,mustard oil,2022-07-04,8,110,5,550
69,571,kabuli chana,2021-09-23,1,140,3,420
56,572,deodorant,2022-10-31,4,141,8,1128
52,575,atta,2022-11-20,15,450,2,900
17,573,deodorant,2022-08-08,7,141,6,846
56,574,hair gel,2023-09-12,10,65,8,520
8,575,sugar,2022-12-03,14,50,7,350
99,572,dove shampoo,2022-05-30,5,574,3,1722
23,575,atta,2021-06-23,13,450,7,3150
48,571,quaker oats,2022-06-14,3,212,4,848
7,572,maggi masala,2021-06-15,5,80,5,400
67,574,amul ghee,2022-05-23,10,596,2,1192
49,575,hair gel,2023-04-27,14,65,8,520
91,574,sugar,2021-11-07,12,50,6,300
90,572,kabuli chana,2021-09-14,4,140,6,840
72,575,maida,2023-01-01,14,20,1,20
53,574,hair gel,2022-12-22,12,65,3,195
80,572,mustard oil,2021-06-12,4,110,8,880
37,573,mustard oil,2021-02-12,9,110,4,440
77,575,coriander powder,2021-11-15,13,50,8,400
86,574,besan,2022-05-15,11,52,7,364
89,573,besan,2022-07-09,9,52,8,416
10,571,coriander powder,2023-09-15,3,50,1,50
54,572,dove shampoo,2023-05-19,5,574,4,2296
31,572,dantkanti,2023-04-15,4,100,3,300
96,574,clinic plus,2023-08-15,11,345,4,1380
63,573,cashews,2023-02-19,7,340,6,2040
5,572,deodorant,2021-07-31,6,141,8,1128
21,574,hair gel,2021-10-15,12,65,4,260
31,575,kabuli chana,2023-08-13,13,140,8,1120
56,573,coriander powder,2021-06-05,7,50,5,250
58,574,sunflower oil,2023-01-06,10,120,6,720
86,573,hair gel,2021-07-21,8,65,6,390
58,573,cashews,2021-02-20,8,340,10,3400
29,571,black pepper,2023-05-06,3,52,1,52
52,575,quaker oats,2021-09-09,14,212,8,1696
92,575,deodorant,2021-08-20,15,141,7,987
1,571,amul ghee,2021-04-19,2,596,7,4172
87,572,deodorant,2022-08-18,4,141,4,564
44,574,sugar,2022-05-21,12,50,2,100
24,571,dove shampoo,2021-12-31,3,574,3,1722
73,574,besan,2022-06-29,12,52,8,416
72,573,maggi masala,2022-07-05,7,80,5,400
41,572,cashews,2023-10-07,5,340,7,2380
49,574,sunflower oil,2021-05-01,12,120,7,840
98,573,cashews,2021-04-17,7,340,2,680
15,571,amul ghee,2021-11-08,1,596,3,1788
84,571,atta,2022-12-26,1,450,4,1800
92,571,besan,2022-01-25,1,52,7,364
88,574,hair gel,2021-12-12,10,65,5,325
91,572,deodorant,2022-12-13,5,141,5,705
28,575,hair gel,2022-01-11,15,65,8,520
59,572,hair gel,2022-08-11,4,65,7,455
69,572,besan,2022-02-12,4,52,1,52
64,571,sugar,2021-10-29,3,50,10,500
58,574,maida,2021-05-20,10,20,3,60
19,573,besan,2022-12-04,7,52,6,312
17,575,coriander powder,2021-04-14,13,50,10,500
33,574,maggi masala,2021-10-06,10,80,8,640
36,571,mustard oil,2023-09-06,3,110,4,440
75,575,dantkanti,2021-08-17,14,100,10,1000
28,575,maggi masala,2023-02-08,14,80,5,400
65,573,dantkanti,2022-09-13,8,100,7,700
26,575,cashews,2023-04-30,14,340,2,680
46,574,mustard oil,2022-02-12,12,110,5,550
89,575,kabuli chana,2021-06-14,15,140,5,700
47,571,hair gel,2022-08-28,3,65,7,455
19,574,clinic plus,2022-08-28,12,345,10,3450
27,573,sunflower oil,2022-08-21,8,120,8,960
33,575,dantkanti,2021-06-25,14,100,8,800
74,573,amul ghee,2021-09-27,7,596,9,5364
19,571,amul ghee,2022-08-21,2,596,2,1192
23,575,dantkanti,2023-07-21,14,100,6,600
40,573,mustard oil,2022-06-14,9,110,5,550
41,575,deodorant,2022-01-02,13,141,9,1269
50,575,black pepper,2023-02-24,15,52,9,468
44,572,nutrella,2023-07-13,6,40,8,320
34,574,quaker oats,2021-09-29,10,212,10,2120
18,575,mustard oil,2023-10-21,13,110,4,440
54,572,kabuli chana,2023-04-30,5,140,1,140
94,571,sunflower oil,2022-10-05,1,120,9,1080
10,574,cashews,2023-10-11,12,340,4,1360
63,572,besan,2021-11-27,4,52,2,104
16,575,atta,2022-07-15,13,450,7,3150
39,573,dantkanti,2021-05-22,8,100,7,700
13,571,amul ghee,2021-03-28,2,596,6,3576
75,573,dove shampoo,2022-12-02,9,574,1,574
93,573,coriander powder,2023-06-17,8,50,8,400
30,574,amul ghee,2021-09-26,11,596,8,4768
54,574,nutrella,2023-04-02,11,40,9,360
93,572,kabuli chana,2023-05-24,4,140,8,1120
76,574,besan,2022-09-04,12,52,1,52
79,574,cashews,2022-03-27,12,340,5,1700
7,575,hair gel,2023-04-28,15,65,10,650
67,573,maida,2022-07-03,9,20,7,140
78,575,mustard oil,2022-06-19,15,110,1,110
30,575,atta,2022-06-24,13,450,5,2250
27,571,dove shampoo,2021-08-02,2,574,3,1722
21,574,mustard oil,2022-11-15,10,110,10,1100
4,571,kabuli chana,2022-10-12,1,140,4,560
23,573,atta,2023-08-09,9,450,1,450
30,574,cashews,2021-10-16,12,340,1,340
56,571,atta,2023-10-13,1,450,6,2700
89,575,maggi masala,2023-01-01,14,80,3,240
68,575,maida,2021-12-09,15,20,3,60
46,574,sugar,2021-04-19,10,50,7,350
93,573,maida,2023-02-18,8,20,4,80
24,574,maggi masala,2023-07-22,12,80,9,720
7,573,black pepper,2021-05-31,8,52,10,520
39,571,sugar,2022-01-15,3,50,9,450
67,572,atta,2022-06-21,4,450,9,4050
33,571,dantkanti,2022-06-11,2,100,5,500
2,575,mustard oil,2021-04-07,15,110,1,110
99,572,sugar,2021-12-03,4,50,3,150
19,572,dantkanti,2023-06-29,6,100,8,800
