customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
12,127,dantkanti,2023-03-04,21,100,2,200
31,121,hair gel,2023-02-22,1,65,1,65
19,124,sunflower oil,2023-03-06,12,120,8,960
48,129,dantkanti,2023-05-01,27,100,8,800
36,129,quaker oats,2023-07-10,27,212,1,212
20,130,kabuli chana,2023-08-23,30,140,7,980
15,128,atta,2023-10-20,22,450,2,900
36,126,black pepper,2023-08-10,17,52,8,416
42,122,hair gel,2023-03-26,4,65,2,130
10,128,deodorant,2023-07-31,23,141,5,705
26,124,besan,2023-06-04,11,52,9,468
16,124,clinic plus,2023-07-09,12,345,6,2070
44,130,dantkanti,2023-05-11,29,100,4,400
42,122,hair gel,2023-06-24,4,65,7,455
14,122,coriander powder,2023-03-23,4,50,1,50
49,125,besan,2023-08-04,14,52,4,208
23,126,cashews,2023-07-13,18,340,8,2720
36,127,maggi masala,2023-04-11,21,80,5,400
14,126,besan,2023-03-21,16,52,4,208
34,126,atta,2023-07-02,18,450,5,2250
2,130,hair gel,2023-05-06,29,65,8,520
50,129,clinic plus,2023-10-12,27,345,5,1725
16,127,mustard oil,2023-06-13,21,110,9,990
46,123,kabuli chana,2023-04-09,9,140,1,140
10,123,atta,2023-08-19,9,450,10,4500
43,130,coriander powder,2023-05-17,30,50,9,450
18,121,dantkanti,2023-05-09,1,100,3,300
45,125,clinic plus,2023-09-09,14,345,4,1380
23,129,black pepper,2023-04-18,27,52,4,208
39,124,nutrella,2023-07-19,11,40,9,360
2,124,black pepper,2023-04-24,12,52,2,104
10,125,coriander powder,2023-09-03,15,50,10,500
44,121,kabuli chana,2023-03-11,2,140,8,1120
27,127,amul ghee,2023-03-27,20,596,4,2384
11,126,mustard oil,2023-04-02,16,110,9,990
1,124,dantkanti,2023-06-22,11,100,7,700
9,128,sugar,2023-10-19,24,50,8,400
30,129,amul ghee,2023-05-02,25,596,6,3576
45,126,quaker oats,2023-02-26,16,212,2,424
10,122,black pepper,2023-03-07,5,52,3,156
44,124,kabuli chana,2023-03-09,12,140,3,420
2,125,nutrella,2023-05-26,13,40,4,160
32,129,maida,2023-02-27,27,20,3,60
50,121,nutrella,2023-02-28,1,40,3,120
40,130,hair gel,2023-08-30,28,65,10,650
8,129,coriander powder,2023-07-13,27,50,5,250
47,128,deodorant,2023-04-09,24,141,2,282
8,125,quaker oats,2023-10-06,14,212,5,1060
38,122,amul ghee,2023-06-17,6,596,8,4768
45,121,coriander powder,2023-08-02,3,50,2,100
15,128,dantkanti,2023-10-08,24,100,10,1000
9,129,maggi masala,2023-04-13,25,80,5,400
20,127,sugar,2023-07-10,19,50,3,150
2,121,sugar,2023-05-28,3,50,3,150
19,124,kabuli chana,2023-06-20,10,140,8,1120
11,123,mustard oil,2023-09-26,9,110,5,550
48,122,coriander powder,2023-05-27,6,50,10,500
35,124,dantkanti,2023-10-10,10,100,4,400
38,124,kabuli chana,2023-03-23,11,140,3,420
30,126,maggi masala,2023-03-04,16,80,7,560
38,129,hair gel,2023-03-23,27,65,5,325
30,129,mustard oil,2023-07-02,25,110,10,1100
18,127,clinic plus,2023-08-11,19,345,5,1725
9,125,kabuli chana,2023-09-29,15,140,2,280
25,122,dove shampoo,2023-05-13,5,574,9,5166
49,129,quaker oats,2023-09-21,27,212,7,1484
17,125,maida,2023-10-19,13,20,1,20
15,124,dove shampoo,2023-10-20,11,574,5,2870
12,124,deodorant,2023-04-10,12,141,3,423
8,128,kabuli chana,2023-03-24,24,140,2,280
36,125,atta,2023-06-26,14,450,5,2250
23,126,kabuli chana,2023-06-27,16,140,7,980
44,129,maida,2023-05-06,26,20,4,80
40,121,nutrella,2023-08-14,1,40,3,120
26,125,sugar,2023-05-17,15,50,1,50
26,129,maggi masala,2023-08-21,27,80,6,480
44,126,kabuli chana,2023-09-30,18,140,10,1400
13,126,sugar,2023-10-20,17,50,4,200
40,130,dove shampoo,2023-07-29,30,574,6,3444
29,128,hair gel,2023-08-25,23,65,6,390
22,128,amul ghee,2023-04-03,23,596,2,1192
15,123,dove shampoo,2023-03-31,7,574,1,574
23,123,sunflower oil,2023-08-05,7,120,3,360
12,121,kabuli chana,2023-07-30,2,140,10,1400
44,130,clinic plus,2023-05-23,28,345,9,3105
20,130,hair gel,2023-06-26,28,65,5,325
18,125,deodorant,2023-07-22,14,141,6,846
18,130,sugar,2023-07-08,30,50,9,450
15,126,black pepper,2023-06-01,16,52,8,416
11,122,besan,2023-08-26,4,52,5,260
41,126,sugar,2023-08-20,17,50,10,500
27,128,dantkanti,2023-07-04,23,100,9,900
50,130,quaker oats,2023-05-10,29,212,10,2120
34,125,black pepper,2023-10-22,15,52,6,312
9,127,nutrella,2023-08-17,19,40,1,40
1,121,kabuli chana,2023-10-06,1,140,7,980
21,127,sugar,2023-03-28,20,50,6,300
23,128,clinic plus,2023-09-18,23,345,10,3450
31,129,clinic plus,2023-09-15,27,345,2,690
30,126,sugar,2023-08-02,18,50,2,100
26,128,deodorant,2023-10-12,23,141,8,1128
25,123,mustard oil,2023-10-08,8,110,1,110
28,130,clinic plus,2023-03-03,29,345,3,1035
18,127,coriander powder,2023-03-29,19,50,1,50
36,124,maggi masala,2023-04-18,12,80,10,800
22,130,hair gel,2023-08-30,30,65,6,390
23,125,maida,2023-07-09,15,20,5,100
1,123,coriander powder,2023-10-09,7,50,7,350
35,125,quaker oats,2023-10-04,13,212,4,848
29,128,sunflower oil,2023-04-19,22,120,9,1080
45,126,clinic plus,2023-05-30,17,345,9,3105
8,127,deodorant,2023-03-02,19,141,9,1269
26,128,quaker oats,2023-06-25,23,212,6,1272
23,125,besan,2023-04-29,15,52,9,468
43,122,dove shampoo,2023-02-24,6,574,1,574
41,124,hair gel,2023-09-10,10,65,8,520
32,124,dantkanti,2023-09-04,11,100,10,1000
12,130,sunflower oil,2023-04-08,29,120,4,480
4,124,kabuli chana,2023-05-11,11,140,9,1260
35,121,sunflower oil,2023-07-13,2,120,9,1080
39,124,quaker oats,2023-02-20,10,212,3,636
38,128,maggi masala,2023-02-23,23,80,2,160
25,122,maggi masala,2023-07-25,4,80,3,240
8,122,hair gel,2023-04-16,5,65,2,130
37,129,nutrella,2023-08-24,25,40,7,280
37,127,black pepper,2023-03-08,19,52,6,312
46,125,black pepper,2023-03-13,15,52,10,520
7,126,maida,2023-04-13,18,20,4,80
7,122,maggi masala,2023-06-22,6,80,7,560
10,127,nutrella,2023-09-04,19,40,5,200
45,125,kabuli chana,2023-08-04,14,140,8,1120
13,129,sugar,2023-03-02,27,50,1,50
5,123,kabuli chana,2023-04-27,8,140,6,840
7,122,atta,2023-05-30,6,450,1,450
14,122,black pepper,2023-09-11,5,52,4,208
6,121,dove shampoo,2023-09-28,3,574,2,1148
11,127,coriander powder,2023-09-15,19,50,6,300
13,125,besan,2023-08-26,14,52,1,52
49,125,black pepper,2023-08-26,15,52,8,416
6,127,maida,2023-04-18,19,20,10,200
7,124,cashews,2023-10-09,10,340,1,340
21,126,sugar,2023-05-27,18,50,7,350
13,130,deodorant,2023-09-15,28,141,5,705
4,122,sugar,2023-06-04,6,50,9,450
9,122,coriander powder,2023-03-05,4,50,1,50
3,128,besan,2023-08-23,22,52,4,208
24,121,maggi masala,2023-09-07,2,80,3,240
13,128,black pepper,2023-06-12,24,52,5,260
9,122,kabuli chana,2023-05-27,4,140,4,560
4,129,black pepper,2023-08-29,26,52,3,156
46,122,sugar,2023-03-05,6,50,3,150
14,123,dove shampoo,2023-06-28,9,574,8,4592
43,130,sugar,2023-05-16,30,50,6,300
34,124,maida,2023-06-21,11,20,1,20
27,122,coriander powder,2023-08-16,4,50,5,250
36,121,deodorant,2023-05-28,3,141,6,846
33,122,mustard oil,2023-02-23,5,110,3,330
49,123,dantkanti,2023-02-28,8,100,3,300
5,125,clinic plus,2023-03-17,15,345,7,2415
33,125,maggi masala,2023-05-03,13,80,10,800
30,127,atta,2023-07-17,19,450,8,3600
23,124,dantkanti,2023-08-05,11,100,10,1000
9,130,maggi masala,2023-02-27,30,80,7,560
37,125,besan,2023-02-27,15,52,7,364
24,126,maida,2023-05-14,16,20,4,80
14,126,nutrella,2023-03-31,18,40,6,240
9,122,black pepper,2023-06-29,5,52,10,520
40,130,coriander powder,2023-06-23,29,50,3,150
19,122,besan,2023-08-01,5,52,1,52
39,125,maggi masala,2023-08-13,13,80,9,720
10,123,sugar,2023-03-01,9,50,10,500
22,121,black pepper,2023-04-11,3,52,6,312
47,123,nutrella,2023-02-23,9,40,7,280
25,129,coriander powder,2023-07-22,27,50,3,150
32,128,black pepper,2023-04-30,24,52,9,468
6,130,quaker oats,2023-04-01,30,212,6,1272
20,130,maida,2023-06-09,28,20,9,180
50,127,maida,2023-07-25,21,20,9,180
22,129,kabuli chana,2023-05-12,25,140,1,140
2,124,sugar,2023-08-28,12,50,2,100
35,126,sugar,2023-08-23,18,50,8,400
37,129,black pepper,2023-08-22,27,52,5,260
29,129,nutrella,2023-05-23,27,40,2,80
42,127,sugar,2023-09-27,20,50,2,100
37,121,mustard oil,2023-05-28,3,110,4,440
25,127,nutrella,2023-05-26,19,40,3,120
46,129,clinic plus,2023-08-13,26,345,1,345
24,122,dantkanti,2023-07-25,6,100,7,700
23,126,black pepper,2023-10-11,17,52,5,260
20,124,coriander powder,2023-04-27,10,50,3,150
8,127,deodorant,2023-06-04,19,141,4,564
35,127,mustard oil,2023-05-16,21,110,3,330
39,124,clinic plus,2023-02-19,12,345,9,3105
23,122,clinic plus,2023-03-27,6,345,8,2760
47,123,besan,2023-10-19,8,52,10,520
49,124,sugar,2023-02-27,10,50,9,450
48,127,coriander powder,2023-08-08,21,50,10,500
4,130,hair gel,2023-08-16,28,65,8,520
32,126,sunflower oil,2023-05-07,16,120,4,480
8,130,besan,2023-07-30,30,52,9,468
36,121,deodorant,2023-09-11,2,141,9,1269
4,122,coriander powder,2023-09-24,5,50,4,200
32,122,quaker oats,2023-04-02,5,212,10,2120
17,124,clinic plus,2023-09-10,12,345,1,345
37,130,deodorant,2023-05-12,29,141,7,987
26,126,dove shampoo,2023-03-03,17,574,5,2870
44,127,dantkanti,2023-08-04,20,100,2,200
33,129,quaker oats,2023-05-29,27,212,6,1272
11,124,hair gel,2023-09-24,10,65,8,520
19,123,besan,2023-07-08,7,52,1,52
47,126,dove shampoo,2023-05-10,18,574,6,3444
45,123,maggi masala,2023-04-28,9,80,4,320
19,126,hair gel,2023-05-10,18,65,3,195
12,130,cashews,2023-08-20,28,340,5,1700
21,128,maggi masala,2023-07-17,24,80,10,800
31,130,cashews,2023-09-05,29,340,3,1020
13,124,nutrella,2023-05-06,10,40,9,360
3,125,kabuli chana,2023-06-24,13,140,9,1260
12,123,atta,2023-04-23,8,450,8,3600
42,129,sugar,2023-08-24,26,50,9,450
13,130,deodorant,2023-02-24,29,141,3,423
23,124,kabuli chana,2023-04-14,12,140,2,280
30,129,dantkanti,2023-10-08,27,100,5,500
8,122,hair gel,2023-02-27,6,65,4,260
41,129,hair gel,2023-10-09,25,65,2,130
50,124,maida,2023-07-30,10,20,5,100
17,130,cashews,2023-03-07,28,340,9,3060
40,121,sunflower oil,2023-06-21,3,120,4,480
31,124,black pepper,2023-06-17,12,52,1,52
29,123,dove shampoo,2023-09-01,8,574,7,4018
28,126,dantkanti,2023-03-09,17,100,10,1000
8,121,atta,2023-06-02,2,450,7,3150
7,124,dantkanti,2023-07-23,10,100,7,700
6,124,mustard oil,2023-03-09,10,110,8,880
24,123,quaker oats,2023-04-09,8,212,7,1484
29,125,coriander powder,2023-05-23,15,50,4,200
33,121,besan,2023-07-30,3,52,4,208
25,121,quaker oats,2023-05-06,2,212,4,848
48,125,quaker oats,2023-04-09,13,212,5,1060
35,127,black pepper,2023-10-19,20,52,5,260
13,129,nutrella,2023-09-13,25,40,2,80
32,129,atta,2023-03-10,26,450,6,2700
5,128,dantkanti,2023-07-11,23,100,2,200
30,126,black pepper,2023-06-11,17,52,7,364
3,122,sugar,2023-07-13,4,50,3,150
5,121,black pepper,2023-02-21,1,52,2,104
29,122,amul ghee,2023-07-07,4,596,6,3576
12,124,amul ghee,2023-08-19,10,596,9,5364
18,126,maggi masala,2023-09-28,16,80,10,800
20,126,quaker oats,2023-10-03,18,212,4,848
13,125,maggi masala,2023-07-15,14,80,5,400
38,127,besan,2023-09-17,21,52,8,416
39,124,sugar,2023-07-24,12,50,6,300
14,121,sugar,2023-05-08,3,50,10,500
6,122,atta,2023-06-04,6,450,1,450
35,129,kabuli chana,2023-09-18,27,140,8,1120
38,130,clinic plus,2023-04-11,29,345,7,2415
50,121,cashews,2023-08-28,3,340,2,680
16,130,dove shampoo,2023-07-28,28,574,5,2870
8,130,sugar,2023-10-19,28,50,4,200
50,125,maida,2023-07-25,14,20,4,80
13,127,atta,2023-10-14,19,450,5,2250
29,122,dove shampoo,2023-05-29,4,574,3,1722
20,129,coriander powder,2023-03-04,26,50,8,400
12,126,kabuli chana,2023-02-18,17,140,8,1120
49,130,black pepper,2023-09-23,28,52,7,364
49,123,mustard oil,2023-07-13,8,110,5,550
21,127,deodorant,2023-09-26,20,141,2,282
4,122,cashews,2023-04-30,4,340,3,1020
14,129,cashews,2023-05-13,27,340,9,3060
23,125,dove shampoo,2023-09-03,14,574,4,2296
43,121,amul ghee,2023-09-28,2,596,10,5960
41,130,coriander powder,2023-07-21,29,50,9,450
8,127,black pepper,2023-09-23,21,52,2,104
36,123,sugar,2023-09-18,8,50,2,100
43,123,dove shampoo,2023-08-02,9,574,7,4018
24,125,dove shampoo,2023-08-25,14,574,10,5740
46,122,hair gel,2023-05-04,5,65,9,585
50,129,besan,2023-03-01,26,52,1,52
12,123,nutrella,2023-06-19,7,40,2,80
46,123,amul ghee,2023-05-31,9,596,8,4768
41,121,maggi masala,2023-08-24,1,80,10,800
50,124,amul ghee,2023-04-15,10,596,8,4768
25,125,deodorant,2023-03-07,14,141,10,1410
44,123,cashews,2023-03-23,8,340,8,2720
35,124,hair gel,2023-05-05,12,65,10,650
17,123,clinic plus,2023-08-29,7,345,2,690
15,127,hair gel,2023-05-05,21,65,8,520
15,121,hair gel,2023-03-16,2,65,3,195
19,124,hair gel,2023-05-15,12,65,1,65
46,130,coriander powder,2023-03-02,29,50,8,400
27,124,dove shampoo,2023-05-28,11,574,4,2296
24,129,sugar,2023-09-16,26,50,8,400
40,125,besan,2023-06-23,13,52,6,312
12,126,coriander powder,2023-05-28,16,50,1,50
39,125,mustard oil,2023-05-22,13,110,2,220
15,124,cashews,2023-03-03,11,340,2,680
26,130,atta,2023-06-10,29,450,2,900
14,129,nutrella,2023-08-18,25,40,8,320
27,124,sunflower oil,2023-07-28,11,120,4,480
5,130,amul ghee,2023-07-15,30,596,4,2384
27,129,maggi masala,2023-06-17,25,80,8,640
25,129,sugar,2023-04-03,26,50,2,100
33,130,nutrella,2023-06-14,29,40,5,200
25,129,cashews,2023-06-06,26,340,3,1020
29,127,quaker oats,2023-07-26,19,212,7,1484
7,122,hair gel,2023-05-23,4,65,3,195
8,121,besan,2023-10-22,1,52,8,416
3,126,dove shampoo,2023-09-21,17,574,10,5740
10,124,nutrella,2023-04-27,10,40,6,240
29,123,amul ghee,2023-10-19,9,596,6,3576
22,128,atta,2023-08-08,22,450,2,900
32,126,cashews,2023-07-08,18,340,10,3400
10,125,dantkanti,2023-08-07,13,100,5,500
22,127,dove shampoo,2023-06-03,20,574,9,5166
16,122,maggi masala,2023-06-09,5,80,1,80
10,125,sunflower oil,2023-08-31,13,120,7,840
6,129,nutrella,2023-05-08,25,40,8,320
37,121,cashews,2023-06-21,2,340,3,1020
23,126,atta,2023-03-20,17,450,7,3150
45,126,dantkanti,2023-05-24,18,100,5,500
36,128,quaker oats,2023-09-16,22,212,10,2120
22,129,deodorant,2023-09-09,25,141,3,423
20,129,clinic plus,2023-06-01,27,345,9,3105
4,128,mustard oil,2023-07-25,24,110,6,660
19,128,dove shampoo,2023-05-10,22,574,1,574
24,124,clinic plus,2023-09-17,11,345,8,2760
33,122,kabuli chana,2023-08-19,5,140,2,280
38,121,amul ghee,2023-10-18,2,596,8,4768
31,121,sugar,2023-03-21,2,50,1,50
18,124,quaker oats,2023-07-11,12,212,10,2120
25,122,coriander powder,2023-09-08,5,50,8,400
6,123,dove shampoo,2023-10-16,7,574,10,5740
43,128,atta,2023-04-11,22,450,5,2250
43,127,besan,2023-05-28,19,52,7,364
49,127,amul ghee,2023-04-07,19,596,10,5960
3,129,clinic plus,2023-03-29,26,345,3,1035
14,121,atta,2023-10-12,3,450,5,2250
42,129,dove shampoo,2023-02-28,26,574,1,574
37,129,maggi masala,2023-08-04,26,80,9,720
11,129,sugar,2023-10-12,26,50,9,450
15,127,hair gel,2023-10-01,21,65,8,520
25,128,dantkanti,2023-03-02,23,100,6,600
39,129,black pepper,2023-03-05,27,52,4,208
24,121,amul ghee,2023-10-19,2,596,4,2384
27,125,mustard oil,2023-07-23,15,110,3,330
48,127,coriander powder,2023-06-16,21,50,3,150
17,122,sugar,2023-09-05,5,50,4,200
8,127,sugar,2023-02-23,21,50,6,300
45,130,amul ghee,2023-04-14,28,596,7,4172
44,127,hair gel,2023-08-09,19,65,6,390
45,129,besan,2023-10-21,27,52,3,156
11,127,amul ghee,2023-04-03,19,596,10,5960
46,128,black pepper,2023-04-30,24,52,10,520
28,126,dantkanti,2023-09-22,18,100,8,800
27,124,cashews,2023-03-18,11,340,2,680
41,130,sunflower oil,2023-02-18,30,120,3,360
28,123,cashews,2023-05-09,7,340,9,3060
8,125,maida,2023-03-07,14,20,6,120
46,123,mustard oil,2023-09-03,8,110,5,550
32,125,amul ghee,2023-05-16,14,596,10,5960
12,128,hair gel,2023-03-06,22,65,8,520
47,129,dantkanti,2023-10-12,26,100,1,100
26,123,hair gel,2023-08-04,8,65,3,195
45,130,maggi masala,2023-08-24,28,80,4,320
28,121,dove shampoo,2023-05-22,2,574,1,574
33,123,atta,2023-08-12,7,450,9,4050
20,123,besan,2023-09-10,8,52,8,416
3,122,hair gel,2023-03-03,6,65,2,130
33,124,besan,2023-03-15,12,52,4,208
1,128,sugar,2023-10-12,22,50,3,150
30,127,clinic plus,2023-04-12,21,345,4,1380
17,125,nutrella,2023-04-25,14,40,1,40
6,124,maggi masala,2023-08-01,11,80,10,800
41,123,amul ghee,2023-08-27,8,596,6,3576
37,126,cashews,2023-09-06,17,340,3,1020
34,130,mustard oil,2023-04-24,28,110,9,990
15,129,deodorant,2023-09-18,27,141,3,423
15,128,maida,2023-02-19,24,20,10,200
16,122,deodorant,2023-10-05,6,141,6,846
4,127,atta,2023-04-08,21,450,8,3600
22,125,atta,2023-10-18,15,450,8,3600
35,126,black pepper,2023-09-20,17,52,4,208
45,126,deodorant,2023-05-20,16,141,8,1128
26,126,quaker oats,2023-08-16,18,212,7,1484
13,125,kabuli chana,2023-03-23,14,140,1,140
43,124,dove shampoo,2023-05-02,12,574,9,5166
7,122,kabuli chana,2023-02-22,4,140,4,560
12,129,dantkanti,2023-04-22,27,100,10,1000
41,124,besan,2023-08-10,10,52,6,312
12,130,kabuli chana,2023-07-13,29,140,7,980
32,124,coriander powder,2023-04-05,10,50,7,350
8,126,sunflower oil,2023-07-08,17,120,9,1080
38,127,black pepper,2023-06-29,21,52,2,104
8,123,sunflower oil,2023-10-20,7,120,5,600
44,128,dantkanti,2023-07-30,24,100,5,500
8,121,maggi masala,2023-04-25,2,80,1,80
13,126,atta,2023-06-05,18,450,9,4050
37,128,maida,2023-08-02,23,20,4,80
22,130,nutrella,2023-06-05,30,40,2,80
27,122,amul ghee,2023-10-18,4,596,4,2384
18,127,sugar,2023-08-10,19,50,2,100
46,127,dove shampoo,2023-06-12,20,574,9,5166
3,121,coriander powder,2023-06-01,1,50,6,300
6,126,sunflower oil,2023-06-01,18,120,1,120
7,125,dantkanti,2023-04-16,14,100,1,100
21,127,maggi masala,2023-09-13,19,80,10,800
41,122,sugar,2023-08-23,4,50,1,50
50,124,sugar,2023-03-24,10,50,4,200
5,122,amul ghee,2023-06-29,5,596,2,1192
39,128,dantkanti,2023-05-15,24,100,1,100
19,123,maida,2023-04-20,7,20,3,60
30,122,besan,2023-07-05,4,52,9,468
8,127,kabuli chana,2023-03-13,20,140,10,1400
32,124,sunflower oil,2023-06-23,12,120,5,600
33,125,dove shampoo,2023-10-04,15,574,7,4018
38,129,sunflower oil,2023-10-07,25,120,7,840
44,124,maggi masala,2023-03-18,10,80,10,800
9,121,hair gel,2023-08-14,3,65,7,455
12,127,mustard oil,2023-03-18,20,110,6,660
40,124,dove shampoo,2023-05-12,11,574,7,4018
6,127,atta,2023-09-14,20,450,6,2700
39,125,coriander powder,2023-06-11,13,50,8,400
40,128,besan,2023-06-30,23,52,3,156
17,123,cashews,2023-05-16,9,340,1,340
29,122,maggi masala,2023-09-11,4,80,3,240
42,126,besan,2023-05-29,18,52,9,468
19,122,sunflower oil,2023-08-01,4,120,1,120
27,122,maggi masala,2023-08-18,4,80,9,720
33,127,clinic plus,2023-08-12,21,345,6,2070
22,124,clinic plus,2023-10-21,11,345,3,1035
47,129,clinic plus,2023-03-18,26,345,7,2415
16,125,dantkanti,2023-07-08,15,100,5,500
31,124,maida,2023-04-22,11,20,7,140
38,129,dove shampoo,2023-06-14,25,574,4,2296
13,121,mustard oil,2023-10-13,3,110,5,550
2,122,besan,2023-09-24,5,52,5,260
37,121,clinic plus,2023-09-11,2,345,8,2760
43,123,amul ghee,2023-07-25,9,596,2,1192
5,130,mustard oil,2023-10-20,30,110,8,880
13,126,atta,2023-08-28,18,450,8,3600
42,125,sugar,2023-03-01,13,50,5,250
20,123,cashews,2023-08-27,9,340,4,1360
35,122,sunflower oil,2023-09-21,4,120,7,840
50,123,cashews,2023-09-06,9,340,5,1700
36,122,sugar,2023-02-22,4,50,9,450
36,125,mustard oil,2023-07-19,13,110,8,880
6,129,black pepper,2023-08-02,26,52,3,156
37,126,hair gel,2023-09-17,18,65,3,195
25,129,deodorant,2023-09-29,26,141,10,1410
33,127,deodorant,2023-03-18,19,141,5,705
45,121,hair gel,2023-03-16,1,65,1,65
10,126,sugar,2023-06-10,16,50,8,400
17,127,cashews,2023-06-30,20,340,7,2380
19,125,atta,2023-06-19,15,450,8,3600
36,123,quaker oats,2023-06-24,8,212,8,1696
42,129,sunflower oil,2023-09-01,27,120,9,1080
3,129,black pepper,2023-04-11,26,52,3,156
39,128,nutrella,2023-03-27,22,40,4,160
18,130,sugar,2023-02-22,29,50,9,450
11,127,coriander powder,2023-03-05,20,50,1,50
25,122,besan,2023-07-24,5,52,8,416
42,125,nutrella,2023-05-15,14,40,8,320
32,129,dove shampoo,2023-06-04,27,574,10,5740
13,130,coriander powder,2023-05-25,29,50,5,250
43,126,kabuli chana,2023-05-02,16,140,5,700
45,126,sunflower oil,2023-03-24,16,120,8,960
45,128,hair gel,2023-08-29,23,65,7,455
34,129,sugar,2023-08-31,26,50,10,500
18,128,black pepper,2023-08-15,22,52,2,104
8,128,black pepper,2023-04-24,24,52,1,52
1,127,black pepper,2023-04-15,21,52,8,416
26,129,sugar,2023-02-26,25,50,2,100
46,124,cashews,2023-09-21,11,340,10,3400
32,129,nutrella,2023-03-09,25,40,5,200
7,126,dantkanti,2023-05-18,18,100,3,300
44,123,cashews,2023-04-11,9,340,10,3400
25,129,hair gel,2023-06-23,25,65,5,325
21,126,quaker oats,2023-10-19,17,212,5,1060
45,121,amul ghee,2023-06-13,3,596,4,2384
17,130,clinic plus,2023-03-11,28,345,2,690
14,122,cashews,2023-05-20,5,340,3,1020
44,125,maggi masala,2023-09-20,15,80,6,480
13,122,kabuli chana,2023-02-24,4,140,6,840
22,127,dove shampoo,2023-03-25,19,574,7,4018
37,121,clinic plus,2023-06-18,1,345,5,1725
44,127,black pepper,2023-09-29,20,52,8,416
43,128,coriander powder,2023-04-05,24,50,2,100
1,127,clinic plus,2023-03-09,19,345,2,690
36,129,amul ghee,2023-07-18,26,596,9,5364
9,121,amul ghee,2023-10-08,3,596,7,4172
43,130,deodorant,2023-04-01,28,141,4,564
33,127,dantkanti,2023-07-24,19,100,7,700
27,129,maggi masala,2023-09-06,25,80,4,320
22,126,besan,2023-04-23,16,52,1,52
35,128,dove shampoo,2023-03-29,22,574,6,3444
4,130,maggi masala,2023-05-21,29,80,4,320
22,121,maida,2023-07-25,2,20,7,140
17,121,coriander powder,2023-09-21,2,50,8,400
22,125,besan,2023-09-16,13,52,2,104
46,123,sugar,2023-08-10,7,50,3,150
43,122,besan,2023-07-08,4,52,5,260
11,125,mustard oil,2023-09-30,15,110,8,880
39,123,quaker oats,2023-06-26,8,212,3,636
29,122,clinic plus,2023-03-12,6,345,6,2070
24,125,kabuli chana,2023-08-12,14,140,10,1400
42,121,atta,2023-09-02,2,450,6,2700
5,124,dove shampoo,2023-04-27,11,574,5,2870
35,124,hair gel,2023-06-09,11,65,10,650
48,125,black pepper,2023-03-04,14,52,8,416
3,130,sunflower oil,2023-10-18,30,120,1,120
34,126,hair gel,2023-07-25,18,65,10,650
18,127,cashews,2023-04-03,20,340,6,2040
1,129,atta,2023-07-21,25,450,10,4500
28,129,maggi masala,2023-09-07,25,80,1,80
34,127,dantkanti,2023-08-18,19,100,3,300
10,129,maida,2023-07-18,25,20,10,200
44,123,maggi masala,2023-06-26,9,80,8,640
7,123,besan,2023-03-11,9,52,4,208
7,128,dantkanti,2023-05-28,24,100,5,500
38,126,maida,2023-05-08,16,20,4,80
9,124,sunflower oil,2023-10-14,11,120,7,840
18,127,dove shampoo,2023-05-17,20,574,5,2870
3,121,dantkanti,2023-07-26,3,100,1,100
37,126,black pepper,2023-06-11,18,52,9,468
4,121,maida,2023-06-23,3,20,2,40
28,129,coriander powder,2023-07-29,26,50,3,150
12,126,maggi masala,2023-07-10,18,80,5,400
50,123,kabuli chana,2023-07-07,9,140,10,1400
35,128,kabuli chana,2023-08-08,23,140,10,1400
24,121,deodorant,2023-08-29,1,141,8,1128
7,126,mustard oil,2023-05-11,17,110,4,440
33,129,sunflower oil,2023-06-01,26,120,4,480
5,124,cashews,2023-04-26,12,340,10,3400
49,128,mustard oil,2023-07-23,24,110,5,550
19,128,sunflower oil,2023-09-24,22,120,10,1200
1,124,nutrella,2023-03-13,10,40,7,280
38,123,maggi masala,2023-03-16,8,80,4,320
24,123,dove shampoo,2023-08-20,8,574,6,3444
42,126,coriander powder,2023-06-17,18,50,4,200
41,122,coriander powder,2023-06-02,5,50,9,450
41,125,hair gel,2023-08-27,14,65,3,195
6,129,nutrella,2023-07-26,26,40,7,280
21,123,sunflower oil,2023-09-17,7,120,6,720
44,122,maida,2023-04-15,4,20,1,20
40,122,nutrella,2023-05-11,4,40,6,240
24,130,mustard oil,2023-10-08,30,110,2,220
34,125,quaker oats,2023-08-05,14,212,3,636
1,122,clinic plus,2023-04-09,5,345,3,1035
41,121,amul ghee,2023-04-11,3,596,2,1192
48,123,black pepper,2023-09-11,9,52,10,520
25,123,maggi masala,2023-04-17,7,80,8,640
45,130,nutrella,2023-07-31,30,40,4,160
3,124,sugar,2023-04-18,10,50,7,350
4,125,kabuli chana,2023-06-03,15,140,1,140
45,121,sunflower oil,2023-10-12,1,120,10,1200
18,123,amul ghee,2023-09-05,8,596,8,4768
17,129,dove shampoo,2023-09-27,27,574,5,2870
2,127,quaker oats,2023-03-20,20,212,9,1908
26,129,clinic plus,2023-06-16,25,345,8,2760
22,122,atta,2023-09-10,4,450,5,2250
6,126,nutrella,2023-06-24,16,40,6,240
28,123,dantkanti,2023-06-27,9,100,10,1000
45,130,dantkanti,2023-08-29,28,100,5,500
34,128,atta,2023-04-28,23,450,5,2250
19,130,mustard oil,2023-06-21,30,110,5,550
25,125,hair gel,2023-04-18,13,65,2,130
37,124,black pepper,2023-09-08,11,52,7,364
